pub_number cit_number
US-2017048550-A1 US-2013005764-A1
US-2017329885-A1 US-2019028714-A1
US-2018332477-A1 US-5588637-A
US-2017316042-A1 US-2013346725-A1
US-2016211308-A1 US-2014138644-A1
US-2017229431-A1 US-2005007353-A1
US-2014276129-A1 US-2005065824-A1
US-2017061018-A1 US-6775663-B1
US-2017052917-A1 US-6272573-B1
US-2018301072-A1 US-2007195020-A1
US-2017095678-A1 US-5832999-A
US-2016349703-A1 US-4077201-A
US-2018339527-A1 US-2018247497-A1
US-2016048285-A1 US-2008026823-A1
US-2017090216-A1 US-2017102890-A1
US-2017350320-A1 US-2012164750-A1
US-2018176474-A1 US-2016224591-A1
US-2018174305-A1 US-2007007031-A1
US-2016227101-A1 US-2016337579-A1
US-2017009923-A1 US-3977702-A
US-2016339179-A1 US-6102896-A
US-2019097580-A1 US-5892400-A
US-2016044749-A1 US-2017203153-A1
US-2018278766-A1 US-2008139889-A1
US-2016256172-A1 US-2010007644-A1
US-2018020301-A1 US-4708022-A
US-2018322080-A1 US-2016147684-A1
US-2018042413-A1 US-7591393-B2
US-2019149892-A1 US-2005232242-A1
US-2017209656-A1 US-7332303-B2
US-2018173113-A1 US-2015145151-A1
US-2019094792-A1 US-2010202797-A1
US-2018221004-A1 US-2018169767-A1
US-2017069223-A1 US-2005065452-A1
US-2014209544-A1 US-2019075224-A1
US-2017085162-A1 US-2015081021-A1
US-2015337673-A1 US-2009148277-A1
US-2018248007-A1 US-2014166983-A1
US-2017310852-A1 US-2017320342-A1
US-2018038232-A1 US-2017020461-A1
US-2017306601-A1 US-2017253106-A1
US-2016350974-A1 US-2018339668-A1
US-2018014131-A1 US-2019006002-A1
US-2019082017-A1 US-2015374939-A1
US-2018071883-A1 US-6106369-A
US-2018196997-A1 US-2017017831-A1
US-2014039412-A1 US-2001047153-A1
US-2018231698-A1 US-2006018655-A1
US-2018244582-A1 US-2018350227-A1
US-2017271215-A1 US-6978189-B1
US-2016223753-A1 US-2016068708-A1
US-2018277392-A1 US-2011013318-A1
US-2017147011-A1 US-2011106320-A1
US-2018151458-A1 US-2019110115-A1
US-2017246393-A1 US-2012221279-A1
US-2017205077-A1 US-2015114236-A1
US-2018120838-A1 US-2013045071-A1
US-2016157941-A1 US-7497863-B2
US-2017221929-A1 US-2006278875-A1
US-2017234263-A1 US-2012073528-A1
US-2017333033-A1 US-2018259870-A1
US-2016066351-A1 US-2012106517-A1
US-2018166337-A1 US-2014340900-A1
US-2017227130-A1 US-4331319-A
US-2015339564-A1 US-2004021717-A1
US-2016236436-A1 US-6835437-B2
US-2018094139-A1 US-3843640-A
US-2014295367-A1 US-2017045751-A1
US-2018088892-A1 US-2010313172-A1
US-2018215255-A1 US-4283968-A
US-2018056131-A1 US-2019043780-A1
US-2018012563-A1 US-10384780-B1
US-2017372137-A1 US-7429215-B2
US-2018107271-A1 US-2015287158-A1
US-2018278246-A1 US-2018269597-A1
US-2018294758-A1 US-2018043348-A1
US-2016095171-A1 US-2013004888-A1
US-2018041258-A1 US-2018297751-A1
US-2018075998-A1 US-2018216792-A1
US-2018245470-A1 US-2016031645-A1
US-2017331317-A1 US-2013006295-A1
US-2018002109-A1 US-2014006229-A1
US-2017219023-A1 US-2012025262-A1
US-2018077939-A1 US-2014141151-A1
US-2017276420-A1 US-8507620-B2
US-2017027490-A1 US-2018093419-A1
US-2016324272-A1 US-3685173-A
US-2016186344-A1 US-5633631-A
US-2018230787-A1 US-2012003860-A1
US-2017016438-A1 US-2016310990-A1
US-2017256476-A1 US-2015230298-A1
US-2016083563-A1 US-2005131106-A1
US-2018156426-A1 US-2015188549-A1
US-2016160688-A1 US-2013028243-A1
US-2017323508-A1 US-2007209247-A1
US-2016231362-A1 US-2016103567-A1
US-2019100259-A1 US-2013277719-A1
US-2015020927-A1 US-2017273425-A1
US-2012047923-A1 US-2004000944-A1
US-2019035663-A1 US-6008880-A
US-2016153122-A1 US-2015368836-A1
US-10297708-B1 US-2016271326-A1
US-2017185152-A1 US-2016363997-A1
US-2017284685-A1 US-2014260398-A1
US-2019080745-A1 US-2018006265-A1
US-2016077493-A1 US-2006001820-A1
US-2017251878-A1 US-6321138-B1
US-2018350580-A1 US-8653446-B1
US-2017216762-A1 US-2013034061-A1
US-2017182587-A1 US-2005013964-A1
US-2017206742-A1 US-2002078934-A1
US-2016216538-A1 US-2012085894-A1
US-2015005723-A1 US-2018217709-A1
US-2018078731-A1 US-2010217358-A1
US-2017316714-A1 US-2015348279-A1
US-2017252162-A1 US-2014170501-A1
US-2016267978-A1 US-2013242641-A1
US-2017288115-A1 US-3824632-A
US-2017179684-A1 US-2007202219-A1
US-2018176653-A1 US-2017239165-A1
US-2018370870-A1 US-2006017662-A1
US-2018271237-A1 US-2018225769-A1
US-2018350619-A1 US-2018120046-A1
US-2015235511-A1 US-2009146227-A1
US-2016230060-A1 US-2008103036-A1
US-2018062336-A1 US-5503294-A
US-2018201350-A1 US-2015064994-A1
US-2016377078-A1 US-4597718-A
US-2017210979-A1 US-2018082090-A1
US-2018228291-A1 US-2017355856-A1
US-2018052845-A1 US-2016055532-A1
US-2018184223-A1 US-2017319726-A1
US-2016227877-A1 US-2011283560-A1
US-2018070638-A1 US-2013220315-A1
US-2018332683-A1 US-2018169956-A1
US-2017311445-A1 US-2018062365-A1
US-2016188817-A1 US-2011315438-A1
US-2019049876-A1 US-8798501-B2
US-2018314005-A1 US-9122006-B1
US-2017328698-A1 US-5346420-A
US-2017288428-A1 US-2019090346-A1
US-2016029983-A1 US-7884331-B2
US-2017289507-A1 US-2018238309-A1
US-2018190744-A1 US-2018116660-A1
US-2017300129-A1 US-8803808-B1
US-2016297959-A1 US-3581588-A
US-2018177055-A1 US-2016293403-A1
US-2017374572-A1 US-2005003828-A1
US-2017367268-A1 US-2014202343-A1
US-2016136864-A1 US-2006073294-A1
US-2017049594-A1 US-2001032013-A1
US-2019002187-A1 US-2017001790-A1
US-10351788-B1 US-8513480-B2
US-2018160614-A1 US-2018199315-A1
US-2018134428-A1 US-6162516-A
US-2017368864-A1 US-2002007224-A1
US-2016235924-A1 US-2006271138-A1
US-2016233750-A1 US-2010295412-A1
US-2017283290-A1 US-2006006560-A1
US-2018225617-A1 US-2017116552-A1
US-2018072332-A1 US-8655111-B2
US-2016204686-A1 US-2013285480-A1
US-2015242799-A1 US-6745128-B2
US-2016164591-A1 US-2010027201-A1
US-2014190005-A1 US-4221448-A
US-2017042732-A1 US-2011015561-A1
US-2017251341-A1 US-2016348792-A1
US-2017233990-A1 US-6173459-B1
US-2018092747-A1 US-2019082017-A1
US-2016113247-A1 US-2019008637-A1
US-2019055397-A1 US-2010024079-A1
US-2019018972-A1 US-2017220957-A1
US-2019086623-A1 US-2018058007-A1
US-2019044274-A1 US-8366470-B2
US-2018093432-A1 US-2008006017-A1
US-2017197778-A1 US-2012018381-A1
US-2017330319-A1 US-2016206997-A1
US-2017287439-A1 US-2017037266-A1
US-2017165548-A1 US-2008200288-A1
US-2015324721-A1 US-2017123748-A1
US-2019128630-A1 US-2017176122-A1
US-2017374705-A1 US-2018029935-A1
US-2017246390-A1 US-6185068-B1
US-2016017991-A1 US-8578837-B1
US-2019236204-A1 US-2017242636-A1
US-2017174018-A1 US-5906493-A
US-2017340826-A1 US-2009124364-A1
US-2017236863-A1 US-2011110126-A1
US-2016259407-A1 US-2014060051-A1
US-2018219009-A1 US-3776399-A
US-2018298742-A1 US-2003060375-A1
US-2017292727-A1 US-2008100076-A1
US-2017170797-A1 US-5338575-A
US-2017335862-A1 US-2018262454-A1
US-2016174994-A1 US-2008114370-A1
US-2018347381-A1 US-2008056680-A1
US-2016137530-A1 US-2002162804-A1
US-2018020243-A1 US-2009321913-A1
US-2017312681-A1 US-2008264254-A1
US-2018078698-A1 US-2008294225-A1
US-2017308991-A1 US-2009041378-A1
US-2019060648-A1 US-2015328465-A1
US-2016356238-A1 US-2012025552-A1
US-2017240823-A1 US-8083204-B2
US-2016106259-A1 US-2008257168-A1
US-2018375733-A1 US-3972252-A
US-2018008976-A1 US-2014013798-A1
US-2016262775-A1 US-2017079491-A1
US-2017169721-A1 US-2014025140-A1
US-2017188985-A1 US-2006130159-A1
US-2018104114-A1 US-2012109087-A1
US-2017174549-A1 US-2014014116-A1
US-2017297617-A1 US-2014216580-A1
US-2016100590-A1 US-2006021067-A1
US-2014025879-A1 US-2009122620-A1
US-2018063785-A1 US-2011206545-A1
US-2012165951-A1 US-4997444-A
US-2019198963-A1 US-6995628-B2
US-2016380595-A1 US-2008061872-A1
US-2016175008-A1 US-2013203320-A1
US-2017291197-A1 US-2003157048-A1
US-2016361256-A1 US-2003010714-A1
US-2019178438-A1 US-2017287993-A1
US-2017252857-A1 US-2016026729-A1
US-2017250020-A1 US-2019231241-A1
US-2018032473-A1 US-2015264817-A1
US-2018281854-A1 US-2012278768-A1
US-2018060402-A1 US-2017161344-A1
US-2017261972-A1 US-2003001469-A1
US-2018061781-A1 US-2017252902-A1
US-2018184506-A1 US-2012004435-A1
US-2017356207-A1 US-2009038701-A1
US-2016227865-A1 US-6263512-B1
US-2017000793-A1 US-7717675-B1
US-2019043284-A1 US-2012250382-A1
US-2018253738-A1 US-2005011605-A1
US-2016199557-A1 US-9192772-B1
US-2018002506-A1 US-2010078585-A1
US-2016060913-A1 US-2013060711-A1
US-2018112608-A1 US-2010074028-A1
US-2016294211-A1 US-2013033203-A1
US-2018188832-A1 US-2005196677-A1
US-2017185115-A1 US-2017139620-A1
US-2017263627-A1 US-2018224603-A1
US-2018102595-A1 US-2010327068-A1
US-2017353962-A1 US-2014169301-A1
US-2018079094-A1 US-2014092061-A1
US-2016300201-A1 US-2017335771-A1
US-2017279313-A1 US-2017074641-A1
US-2018017248-A1 US-2018244857-A1
US-2016160554-A1 US-7673373-B2
US-2017011976-A1 US-2009002969-A1
US-2017346620-A1 US-2008279316-A1
US-2018267266-A1 US-2016192872-A1
US-2016296890-A1 US-2013061748-A1
US-2017133308-A1 US-2012118785-A1
US-2018021114-A1 US-2014113251-A1
US-2019043335-A1 US-2017009004-A1
US-2016132197-A1 US-2005240571-A1
US-2019115555-A1 US-9954177-B2
US-2018101939-A1 US-9202433-B2
US-2016109353-A1 US-6660070-B2
US-2018087583-A1 US-5485904-A
US-2018020543-A1 US-2011199569-A1
US-2018041354-A1 US-2005009609-A1
US-2017287439-A1 US-2011012303-A1
US-2016238596-A1 US-2017084994-A1
US-2018352267-A1 US-2017094262-A1
US-2019031440-A1 US-9073691-B2
US-2018265826-A1 US-2013039962-A1
US-2015360007-A1 US-6013055-A
US-2016208895-A1 US-2011132141-A1
US-2016368177-A1 US-2009164029-A1
US-2017273391-A1 US-2013016740-A1
US-2012328860-A1 US-2017251800-A1
US-2018013928-A1 US-2013020792-A1
US-2015366402-A1 US-2016199589-A1
US-2018356583-A1 US-2009009236-A1
US-2018211710-A1 US-2018090208-A1
US-2019027628-A1 US-4556775-A
US-2017330039-A1 US-2016070962-A1
US-2018106512-A1 US-2018300842-A1
US-2018059522-A1 US-8881387-B2
US-2015231385-A1 US-2018354944-A1
US-2015100128-A1 US-2017294989-A1
US-2016303368-A1 US-2010114224-A1
US-2012166731-A1 US-2015307357-A1
US-2016248249-A1 US-2011106321-A1
US-2017091752-A1 US-2015032752-A1
US-2016228102-A1 US-2006025895-A1
US-2015213885-A1 US-2011110144-A1
US-2019075396-A1 US-6520579-B2
US-2015339357-A1 US-2015127004-A1
US-2018128147-A1 US-2016202729-A1
US-2016041856-A1 US-5687025-A
US-2015096778-A1 US-6295904-B1
US-2014202742-A1 US-5767931-A
US-2015280489-A1 US-2016113826-A1
US-2017297305-A1 US-2002064910-A1
US-2018076198-A1 US-8426300-B2
US-2018076719-A1 US-6866027-B1
US-2018124303-A1 US-2016320588-A1
US-2017178238-A1 US-2010017736-A1
US-2017051089-A1 US-2015169517-A1
US-2016278801-A1 US-2005003331-A1
US-2018155450-A1 US-2014213772-A1
US-2017306458-A1 US-5403547-A
US-2018196573-A1 US-2012016213-A1
US-2014366128-A1 US-2010004816-A1
US-2016281521-A1 US-6340285-B1
US-2017141322-A1 US-2014024708-A1
US-2019091193-A1 US-7320999-B2
US-2018124303-A1 US-2018116355-A1
US-2016196288-A1 US-2004154988-A1
US-2018156588-A1 US-2017362462-A1
US-2016372278-A1 US-2011222191-A1
US-2017187250-A1 US-2016113810-A1
US-2018322589-A1 US-6533168-B1
US-2014024865-A1 US-5814109-A
US-2017047768-A1 US-2010033156-A1
US-2018361957-A1 US-2016314930-A1
US-2016174875-A1 US-2004058305-A1
US-2017134772-A1 US-2016368625-A1
US-2018269593-A1 US-8736504-B1
US-2017370251-A1 US-2011219802-A1
US-2019197835-A1 US-2018358478-A1
US-2017250389-A1 US-2012057324-A1
US-2018010966-A1 US-2013076939-A1
US-2019047601-A1 US-8465046-B2
US-2016270510-A1 US-2002048481-A1
US-2017371817-A1 US-2017225067-A1
US-2017006644-A1 US-2018136477-A1
US-2017212610-A1 US-2015238730-A1
US-2017280698-A1 US-2010327098-A1
US-2018257424-A1 US-6188880-B1
US-2016291486-A1 US-2005184988-A1
US-2018244083-A1 US-2019126013-A1
US-2013090543-A1 US-2007244363-A1
US-2018288854-A1 US-2013057158-A1
US-2016365314-A1 US-2018090493-A1
US-2018010816-A1 US-2007218288-A1
US-2017230323-A1 US-2018288534-A1
US-2015056404-A1 US-2012004876-A1
US-2015343550-A1 US-2015025921-A1
US-2016346005-A1 US-2006247498-A1
US-2018259164-A1 US-5817012-A
US-2018009075-A1 US-2016348560-A1
US-2017368245-A1 US-2007119902-A1
US-2016228710-A1 US-2010042174-A1
US-2017097419-A1 US-2017307396-A1
US-2019000345-A1 US-2018225640-A1
US-2015348823-A1 US-2007230910-A1
US-2018346622-A1 US-7256239-B2
US-2016341309-A1 US-2017024647-A1
US-2016374654-A1 US-2006008966-A1
US-2017329204-A1 US-2016265732-A1
US-2018261956-A1 US-2016079689-A1
US-2017207244-A1 US-7425924-B2
US-2017236958-A1 US-2010147365-A1
US-2016133530-A1 US-6434531-B1
US-2018258618-A1 US-7842111-B1
US-2017072218-A1 US-2018074322-A1
US-2011159090-A1 US-2018242432-A1
US-2016216008-A1 US-2004206084-A1
US-2018008420-A1 US-4642123-A
US-2018245717-A1 US-2012050207-A1
US-2017080333-A1 US-2015250209-A1
US-2015110636-A1 US-2018006751-A1
US-2016056662-A1 US-2013113296-A1
US-2018311193-A1 US-2015352064-A1
US-2018297673-A1 US-2014029973-A1
US-2013336901-A1 US-2018081669-A1
US-2017062816-A1 US-2018221525-A1
US-2015103771-A1 US-2017232672-A1
US-2018194661-A1 US-2018254049-A1
US-2019080845-A1 US-2018006879-A1
US-2016281594-A1 US-2014238242-A1
US-2017195577-A1 US-7106241-B1
US-2018223384-A1 US-2012186686-A1
US-2017056894-A1 US-2017235234-A1
US-2017214584-A1 US-2010114263-A1
US-2017363462-A1 US-4946277-A
US-2017185603-A1 US-2018202749-A1
US-2017055967-A1 US-4616639-A
US-2018178420-A1 US-2016015378-A1
US-2016227828-A1 US-4902481-A
US-2017125622-A1 US-2007016980-A1
US-2018323770-A1 US-2010141355-A1
US-2013295188-A1 US-5550072-A
US-2018215323-A1 US-9126466-B1
US-2019014590-A1 US-2013022029-A1
US-2016017727-A1 US-2012163986-A1
US-2016242804-A1 US-2016191560-A1
US-2017082173-A1 US-6472598-B1
US-2018040894-A1 US-2017303283-A1
US-2018015875-A1 US-2018022178-A1
US-2017298227-A1 US-4944823-A
US-2017292749-A1 US-2019005989-A1
US-2017179495-A1 US-2013089775-A1
US-2015018677-A1 US-2018247473-A1
US-2018024556-A1 US-2017067668-A1
US-2016139108-A1 US-2015025407-A1
US-2019169936-A1 US-2014184559-A1
US-2012150670-A1 US-2018050873-A1
US-2014101301-A1 US-6405250-B1
US-2017350163-A1 US-7836735-B2
US-2017098722-A1 US-2018012382-A1
US-2009202456-A1 US-2016283612-A1
US-2018159584-A1 US-2016019847-A1
US-2018367658-A1 US-5782496-A
US-2014376223-A1 US-9159886-B2
US-2018213288-A1 US-2011310037-A1
US-2017181807-A1 US-2008027482-A1
US-2016256776-A1 US-2008010291-A1
US-2016220162-A1 US-5825460-A
US-2016007987-A1 US-5156495-A
US-2018365232-A1 US-2016302212-A1
US-2018112762-A1 US-2016252727-A1
US-2017333704-A1 US-2018127613-A1
US-2018286817-A1 US-2018052836-A1
US-2017207190-A1 US-2005102957-A1
US-2018208947-A1 US-2004018648-A1
US-2018251358-A1 US-2011315711-A1
US-2018035448-A1 US-2016338095-A1
US-2016337037-A1 US-7515784-B2
US-2018151780-A1 US-2017122916-A1
US-2018288454-A1 US-2017013041-A1
US-2017139385-A1 US-2015027185-A1
US-2017053404-A1 US-2017216631-A1
US-2017036670-A1 US-2009015201-A1
US-2017303011-A1 US-2006153516-A1
US-2017072126-A1 US-2004154966-A1
US-2017141018-A1 US-2006004477-A1
US-2017020598-A1 US-2018206013-A1
US-2017002990-A1 US-2018050203-A1
US-2018265928-A1 US-2010000171-A1
US-2019220630-A1 US-2018235537-A1
US-2017213876-A1 US-5047944-A
US-2017319235-A1 US-2014039356-A1
US-2017208875-A1 US-2009282602-A1
US-2016243687-A1 US-2019082759-A1
US-2016097601-A1 US-2009027980-A1
US-2016317269-A1 US-2016326383-A1
US-2018083474-A1 US-2018222662-A1
US-2017246647-A1 US-2013001520-A1
US-2018224003-A1 US-2015035039-A1
US-2018275473-A1 US-2005021252-A1
US-2017265784-A1 US-2018039990-A1
US-2016084246-A1 US-2002149780-A1
US-2018067172-A1 US-4117682-A
US-2017312829-A1 US-8215878-B2
US-2014200649-A1 US-2009240320-A1
US-2017125477-A1 US-2015146842-A1
US-2017200229-A1 US-2014046777-A1
US-2017278091-A1 US-2005125301-A1
US-2018210305-A1 US-2013313556-A1
US-2017240392-A1 US-5482219-A
US-2019075689-A1 US-2018307282-A1
US-2017317370-A1 US-2017033850-A1
US-2016260920-A1 US-2012241726-A1
US-2018225122-A1 US-2009003055-A1
US-2017285409-A1 US-2014307210-A1
US-2016361878-A1 US-2016210312-A1
US-2017325500-A1 US-2012262857-A1
US-2018351311-A1 US-2018319545-A1
US-2018267559-A1 US-2009031721-A1
US-2017128216-A1 US-2012053590-A1
US-2019191023-A1 US-2016143593-A1
US-2017210889-A1 US-7608649-B2
US-2018015666-A1 US-2010044903-A1
US-2018086094-A1 US-2014346253-A1
US-2018294803-A1 US-2014119099-A1
US-2018286299-A1 US-2016241103-A1
US-2017206429-A1 US-2010202665-A1
US-2017227130-A1 US-2018277072-A1
US-2018174515-A1 US-8025022-B1
US-2018198442-A1 US-2016241413-A1
US-2017167200-A1 US-2009090555-A1
US-2017304671-A1 US-2006172870-A1
US-2017160374-A1 US-2004233362-A1
US-2018295448-A1 US-2016018299-A1
US-2017181433-A1 US-4356934-A
US-2017280784-A1 US-2013180024-A1
US-2018054087-A1 US-2019011403-A1
US-2018316460-A1 US-2011170450-A1
US-2017045167-A1 US-3669474-A
US-2018374365-A1 US-9051083-B1
US-2017134642-A1 US-2017318208-A1
US-2017283701-A1 US-2017196686-A1
US-2015314418-A1 US-5653623-A
US-2017284393-A1 US-2016204440-A1
US-2016157971-A1 US-2018245470-A1
US-2017299909-A1 US-2009019704-A1
US-2018023408-A1 US-2018110709-A1
US-2014200610-A1 US-2009171159-A1
US-2019097617-A1 US-2017011103-A1
US-2016363558-A1 US-2008248514-A1
US-2018061740-A1 US-2013285055-A1
US-2019002184-A1 US-2010283515-A1
US-2018295135-A1 US-2010281530-A1
US-2016120458-A1 US-2013211211-A1
US-2017105077-A1 US-6053984-A
US-2017196090-A1 US-6163460-A
US-2018013096-A1 US-2016100780-A1
US-2018006305-A1 US-2015243989-A1
US-2018210146-A1 US-2017355514-A1
US-2017260941-A1 US-6378469-B1
US-2019082165-A1 US-2016273976-A1
US-2017107105-A1 US-2018165339-A1
US-2018205791-A1 US-2014006465-A1
US-2017106225-A1 US-5647503-A
US-2017141018-A1 US-2003023520-A1
US-2016174613-A1 US-5093894-A
US-2016298889-A1 US-2013098071-A1
US-2016338848-A1 US-2002099444-A1
US-2018171925-A1 US-2018024827-A1
US-2017313067-A1 US-8025383-B2
US-2015064516-A1 US-2005093664-A1
US-2017311666-A1 US-2016084246-A1
US-2017119848-A1 US-2018339860-A1
US-2015007823-A1 US-2018276594-A1
US-2018153698-A1 US-2019041591-A1
US-2018241347-A1 US-2007281635-A1
US-2017319598-A1 US-2018128999-A1
US-2017329479-A1 US-2011283215-A1
US-2017366156-A1 US-2018246643-A1
US-2018031213-A1 US-2012327639-A1
US-2015047313-A1 US-2014082854-A1
US-2019168680-A1 US-2018319211-A1
US-2018223626-A1 US-4492686-A
US-2018056627-A1 US-2009320407-A1
US-2018054384-A1 US-2017340410-A1
US-2017106618-A1 US-2017341928-A1
US-2017106408-A1 US-2014061969-A1
US-2016332355-A1 US-2016171211-A1
US-2018343340-A1 US-2008011239-A1
US-2017119523-A1 US-2005007571-A1
US-2015276261-A1 US-8857701-B2
US-2018272706-A1 US-2006009220-A1
US-2016374743-A1 US-2016301381-A1
US-2017181529-A1 US-2012255983-A1
US-2019044038-A1 US-2009244882-A1
US-2017041819-A1 US-2015156594-A1
US-2016233005-A1 US-4550056-A
US-2017095034-A1 US-2011013739-A1
US-2017354135-A1 US-7051472-B1
US-2018172957-A1 US-2015016869-A1
US-2017325837-A1 US-2009287201-A1
US-2019003317-A1 US-2013285670-A1
US-2016135787-A1 US-2015002533-A1
US-2015170330-A1 US-2006181550-A1
US-2019123747-A1 US-2013046823-A1
US-2016081833-A1 US-2011098725-A1
US-2017197031-A1 US-2015327010-A1
US-2017250038-A1 US-2017131386-A1
US-2019038431-A1 US-2018016464-A1
US-2019237707-A1 US-2014117324-A1
US-2015165014-A1 US-7670609-B2
US-2018302378-A1 US-2016229155-A1
US-2016128596-A1 US-2014107501-A1
US-2018053544-A1 US-2005154294-A1
US-2018250590-A1 US-2013058623-A1
US-2018307014-A1 US-2019022693-A1
US-2019208396-A1 US-2018335595-A1
US-2017341316-A1 US-2006023197-A1
US-2017001368-A1 US-2016181543-A1
US-2016336840-A1 US-2012288547-A1
US-2016281885-A1 US-5555695-A
US-2018027078-A1 US-2012198531-A1
US-2016124632-A1 US-2013024796-A1
US-2016201490-A1 US-2017195766-A1
US-2018119152-A1 US-2017022770-A1
US-2015112627-A1 US-2012019824-A1
US-2018350367-A1 US-6029816-A
US-2018114763-A1 US-6841872-B1
US-2018074775-A1 US-2015269033-A1
US-2017160888-A1 US-2016026729-A1
US-2018019432-A1 US-2012050193-A1
US-2017326852-A1 US-2016196562-A1
US-2018168154-A1 US-2014019633-A1
US-2016057944-A1 US-2018198430-A1
US-2017330633-A1 US-2017030140-A1
US-2018323267-A1 US-2010007244-A1
US-2017145758-A1 US-2009242206-A1
US-2018160208-A1 US-2008075316-A1
US-2018171757-A1 US-2018055306-A1
US-2017127212-A1 US-2018352644-A1
US-2016144665-A1 US-2009320981-A1
US-2017373490-A1 US-2018261546-A1
US-2018069103-A1 US-4630962-A
US-2019036049-A1 US-2016202729-A1
US-2018215032-A1 US-2016097919-A1
US-2015164620-A1 US-2018019143-A1
US-2019048555-A1 US-2014306209-A1
US-2018298742-A1 US-2010031938-A1
US-2017235853-A1 US-2011025156-A1
US-2016242591-A1 US-2010003777-A1
US-2017271342-A1 US-2017024974-A1
US-2017049542-A1 US-5030102-A
US-2016160554-A1 US-2014194113-A1
US-2016074859-A1 US-2016369959-A1
US-2018329930-A1 US-2005131870-A1
US-2017154111-A1 US-2002198795-A1
US-2017172585-A1 US-2010149532-A1
US-2018006275-A1 US-7751000-B2
US-2017211350-A1 US-9428981-B2
US-2016195314-A1 US-2004008899-A1
US-2016256281-A1 US-5376756-A
US-2019179041-A1 US-2017184736-A1
US-2019061515-A1 US-2017313155-A1
US-2016058268-A1 US-7556987-B2
US-2019054964-A1 US-2017070950-A1
US-2018079396-A1 US-6142580-A
US-2017231640-A1 US-2012071964-A1
US-2018215551-A1 US-9469035-B2
US-2017285218-A1 US-2018360095-A1
US-2018211616-A1 US-2017000478-A1
US-2018048603-A1 US-2004169281-A1
US-2017362943-A1 US-6834920-B2
US-2017258431-A1 US-2014200867-A1
US-2017365320-A1 US-2016012798-A1
US-2017095940-A1 US-2019116144-A1
US-2016291804-A1 US-2013073980-A1
US-2019104488-A1 US-2018308875-A1
US-2017328442-A1 US-6371434-B1
US-2017349048-A1 US-2018006265-A1
US-2017367146-A1 US-2013310025-A1
US-2017119546-A1 US-2014033287-A1
US-2017127344-A1 US-7349857-B2
US-2017374739-A1 US-6843657-B2
US-2017187959-A1 US-2012044369-A1
US-2017343147-A1 US-6484757-B1
US-2018345160-A1 US-5215178-A
US-2016307972-A1 US-2013181615-A1
US-2016250653-A1 US-2010152813-A1
US-2018158617-A1 US-2015270710-A1
US-2017357324-A1 US-2015035855-A1
US-2016279745-A1 US-2016381699-A1
US-2019075982-A1 US-2016151898-A1
US-2018202851-A1 US-2017113203-A1
US-2018104980-A1 US-4921117-A
US-2017064816-A1 US-2018208875-A1
US-2018236800-A1 US-2018066852-A1
